source_id,section,unit,subsection,source_order,word_raw,word,flags
4266,基础词,29,词汇预览,81,☐ irrigate,irrigate,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4267,基础词,29,词汇预览,82,☐ dye,dye,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4268,基础词,29,词汇预览,83,ozone,ozone,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4269,基础词,29,词汇预览,84,royal,royal,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4270,基础词,29,词汇预览,85,crude,crude,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4271,基础词,29,词汇预览,86,☐ irritate,irritate,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4272,基础词,29,词汇预览,87,prosecute,prosecute,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4273,基础词,29,词汇预览,88,☐ royalty,royalty,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4274,基础词,30,词汇预览,1,cycle,cycle,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4275,基础词,30,词汇预览,2,surface,surface,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4276,基础词,30,词汇预览,3,☐ sympathetic,sympathetic,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4277,基础词,30,词汇预览,4,☐murmur,murmur,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4278,基础词,30,词汇预览,5,☐punish,punish,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4279,基础词,30,词汇预览,6,☐attorney,attorney,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4280,基础词,30,词汇预览,7,true,true,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4281,基础词,30,词汇预览,8,☐ cylinder,cylinder,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4282,基础词,30,词汇预览,9,surge,surge,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4283,基础词,30,词汇预览,10,sympathize,sympathize,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4284,基础词,30,词汇预览,11,☐ multiple,multiple,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4285,基础词,30,词汇预览,12,puppet,puppet,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4286,基础词,30,词汇预览,13,☐ attract,attract,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4287,基础词,30,词汇预览,14,☐trust,trust,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4288,基础词,30,词汇预览,15,cube,cube,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4289,基础词,30,词汇预览,16,surgeon,surgeon,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4290,基础词,30,词汇预览,17,☐ sympathy,sympathy,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4291,基础词,30,词汇预览,18,☐ multiply,multiply,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4292,基础词,30,词汇预览,19,pure,pure,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4293,基础词,30,词汇预览,20,attractive,attractive,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4294,基础词,30,词汇预览,21,trunk,trunk,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4295,基础词,30,词汇预览,22,cue,cue,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4296,基础词,30,词汇预览,23,surgery,surgery,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4297,基础词,30,词汇预览,24,symphony,symphony,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4298,基础词,30,词汇预览,25,☐ multitude,multitude,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4299,基础词,30,词汇预览,26,purify,purify,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4300,基础词,30,词汇预览,27,bunch,bunch,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4301,基础词,30,词汇预览,28,☐ tube,tube,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4302,基础词,30,词汇预览,29,☐ cunning,cunning,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4303,基础词,30,词汇预览,30,swallow,swallow,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4304,基础词,30,词汇预览,31,symposium,symposium,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4305,基础词,30,词汇预览,32,☐ municipal,municipal,marked_in_preview;double_column_ocr_review_needed
4306,基础词,30,词汇预览,33,purpose,purpose,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4307,基础词,30,词汇预览,34,bundle,bundle,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4308,基础词,30,词汇预览,35,☐tuck,tuck,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4309,基础词,30,词汇预览,36,curb,curb,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4310,基础词,30,词汇预览,37,swamp,swamp,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4311,基础词,30,词汇预览,38,symptom,symptom,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4312,基础词,30,词汇预览,39,muscle,muscle,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4313,基础词,30,词汇预览,40,purse,purse,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4314,基础词,30,词汇预览,41,☐burden,burden,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4315,基础词,30,词汇预览,42,☐ twin,twin,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4316,基础词,30,词汇预览,43,cure,cure,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4317,基础词,30,词汇预览,44,sway,sway,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4318,基础词,30,词汇预览,45,syndrome,syndrome,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4319,基础词,30,词汇预览,46,muscular,muscular,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4320,基础词,30,词汇预览,47,rumo(u)r,rumo(u)r,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4321,基础词,30,词汇预览,48,☐bureau,bureau,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4322,基础词,30,词汇预览,49,twinkle,twinkle,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4323,基础词,30,词汇预览,50,curl,curl,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4324,基础词,30,词汇预览,51,sweat,sweat,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4325,基础词,30,词汇预览,52,synthesis,synthesis,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4326,基础词,30,词汇预览,53,puff,puff,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4327,基础词,30,词汇预览,54,run,run,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4328,基础词,30,词汇预览,55,bureaucracy,bureaucracy,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4329,基础词,30,词汇预览,56,wrench,wrench,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4330,基础词,30,词汇预览,57,curriculum,curriculum,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4331,基础词,30,词汇预览,58,sweep,sweep,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4332,基础词,30,词汇预览,59,synthetic,synthetic,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4333,基础词,30,词汇预览,60,pull,pull,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4334,基础词,30,词汇预览,61,☐ rural,rural,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4335,基础词,30,词汇预览,62,☐burglar,burglar,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4336,基础词,30,词汇预览,63,wrinkle,wrinkle,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4337,基础词,30,词汇预览,64,curse,curse,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4338,基础词,30,词汇预览,65,swift,swift,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4339,基础词,30,词汇预览,66,much,much,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4340,基础词,30,词汇预览,67,☐ pulse,pulse,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4341,基础词,30,词汇预览,68,rush,rush,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4342,基础词,30,词汇预览,69,troop,troop,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4343,基础词,30,词汇预览,70,☐wrist,wrist,marked_in_preview;double_column_ocr_review_needed
4344,基础词,30,词汇预览,71,curve,curve,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4345,基础词,30,词汇预览,72,swim,swim,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4346,基础词,30,词汇预览,73,☐ mud,mud,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4347,基础词,30,词汇预览,74,pump,pump,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4348,基础词,30,词汇预览,75,rust,rust,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4349,基础词,30,词汇预览,76,☐tropic,tropic,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4350,基础词,30,词汇预览,77,custom,custom,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4351,基础词,30,词汇预览,78,☐ symbol,symbol,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4352,基础词,30,词汇预览,79,☐ mug,mug,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4353,基础词,30,词汇预览,80,punch,punch,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4354,基础词,30,词汇预览,81,ruthless,ruthless,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4355,基础词,30,词汇预览,82,☐ tropical,tropical,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4356,基础词,30,词汇预览,83,cyberspace,cyberspace,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4357,基础词,30,词汇预览,84,symmetry,symmetry,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4358,基础词,30,词汇预览,85,☐ murder,murder,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4359,基础词,30,词汇预览,86,☐ punctual,punctual,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4360,基础词,30,词汇预览,87,attendant,attendant,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4361,基础词,30,词汇预览,88,troublesome,troublesome,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4362,基础词,31,简单基础词之一（带释义条目）,1,about,about,
4363,基础词,31,简单基础词之一（带释义条目）,2,atom,atom,
4364,基础词,31,简单基础词之一（带释义条目）,3,ask,ask,
4365,基础词,31,简单基础词之一（带释义条目）,4,accustom,accustom,
4366,基础词,31,简单基础词之一（带释义条目）,5,at,at,
4367,基础词,31,简单基础词之一（带释义条目）,6,acre,acre,
4368,基础词,31,简单基础词之一（带释义条目）,7,actor,actor,
4369,基础词,31,简单基础词之一（带释义条目）,8,actress,actress,
4370,基础词,31,简单基础词之一（带释义条目）,9,athlete,athlete,
4371,基础词,31,简单基础词之一（带释义条目）,10,adjective,adjective,
4372,基础词,31,简单基础词之一（带释义条目）,11,auto/automobile,auto/automobile,
4373,基础词,31,简单基础词之一（带释义条目）,12,administer,administer,
4374,基础词,31,简单基础词之一（带释义条目）,13,autumn/fall,autumn/fall,
4375,基础词,31,简单基础词之一（带释义条目）,14,aviation,aviation,
4376,基础词,31,简单基础词之一（带释义条目）,15,aeroplane/airplane,aeroplane/airplane,
4377,基础词,31,简单基础词之一（带释义条目）,16,away,away,
4378,基础词,31,简单基础词之一（带释义条目）,17,afraid,afraid,
4379,基础词,31,简单基础词之一（带释义条目）,18,after,after,
4380,基础词,31,简单基础词之一（带释义条目）,19,bacon,bacon,
4381,基础词,31,简单基础词之一（带释义条目）,20,bag,bag,
4382,基础词,31,简单基础词之一（带释义条目）,21,aftermath,aftermath,
4383,基础词,31,简单基础词之一（带释义条目）,22,baleony,balcony,entry_not_found
4384,基础词,31,简单基础词之一（带释义条目）,23,balloon,balloon,
4385,基础词,31,简单基础词之一（带释义条目）,24,afternoon,afternoon,
4386,基础词,31,简单基础词之一（带释义条目）,25,banana,banana,
4387,基础词,31,简单基础词之一（带释义条目）,26,again,again,
4388,基础词,31,简单基础词之一（带释义条目）,27,bank,bank,
4389,基础词,31,简单基础词之一（带释义条目）,28,agent,agent,
4390,基础词,31,简单基础词之一（带释义条目）,29,barber,barber,
4391,基础词,31,简单基础词之一（带释义条目）,30,ago,ago,
4392,基础词,31,简单基础词之一（带释义条目）,31,baseball,baseball,
4393,基础词,31,简单基础词之一（带释义条目）,32,agree,agree,
4394,基础词,31,简单基础词之一（带释义条目）,33,basket,basket,
4395,基础词,31,简单基础词之一（带释义条目）,34,agriculture,agriculture,
4396,基础词,31,简单基础词之一（带释义条目）,35,basin,basin,
4397,基础词,31,简单基础词之一（带释义条目）,36,air,air,
4398,基础词,31,简单基础词之一（带释义条目）,37,basketball,basketball,
4399,基础词,31,简单基础词之一（带释义条目）,38,bat,bat,
4400,基础词,31,简单基础词之一（带释义条目）,39,albeit,albeit,
4401,基础词,31,简单基础词之一（带释义条目）,40,bathroom,bathroom,
4402,基础词,31,简单基础词之一（带释义条目）,41,album,album,
4403,基础词,31,简单基础词之一（带释义条目）,42,be,be,
4404,基础词,31,简单基础词之一（带释义条目）,43,alcohol,alcohol,
4405,基础词,31,简单基础词之一（带释义条目）,44,beach,beach,
4406,基础词,31,简单基础词之一（带释义条目）,45,bean,bean,
4407,基础词,31,简单基础词之一（带释义条目）,46,almost,almost,
4408,基础词,31,简单基础词之一（带释义条目）,47,aloud,aloud,
4409,基础词,31,简单基础词之一（带释义条目）,48,beautiful,beautiful,
4410,基础词,31,简单基础词之一（带释义条目）,49,already,already,
